Setting resolution to VGA
Warning: USB events thread - failed to set priority. This might cause loss of data...
New User 1
Pose Psi detected for user 1
Calibration started for user 1
Calibration complete, start tracking user 1
frame[156]User[0]Bone[4],-639.702759,444.299133,2857.391846
frame[156]User[0]Bone[5],-684.639160,771.037292,2842.711182
frame[156]User[0]Bone[6],-192.876175,671.497925,2948.486816
frame[156]User[0]Bone[7],-38.816460,482.353088,2905.945801
frame[156]User[0]Bone[8],-68.613258,808.121643,2969.956055
frame[156]User[0]Bone[9],-453.599182,218.689880,2887.218506
frame[156]User[0]Bone[10],-472.996033,-232.865173,2905.214600
frame[156]User[0]Bone[11],-461.693146,-612.904907,2893.783936
frame[156]User[0]Bone[12],-245.644547,219.313202,2905.730957
frame[156]User[0]Bone[13],-263.065033,-232.103409,2931.760986
frame[156]User[0]Bone[14],-257.899841,-614.698425,2907.798828
frame[157]User[0]Bone[0],-354.138763,448.358826,2914.698242
frame[157]User[0]Bone[1],-355.189117,673.581848,2936.179199
frame[157]User[0]Bone[2],-356.408813,889.885559,2955.950928
frame[157]User[0]Bone[3],-514.708252,674.133301,2922.830811
frame[157]User[0]Bone[4],-641.585083,446.621674,2856.127686
frame[157]User[0]Bone[5],-687.440430,772.824036,2842.123779
frame[157]User[0]Bone[6],-195.669998,673.030396,2949.527588
frame[157]User[0]Bone[7],-37.581326,479.649750,2914.580078
frame[157]User[0]Bone[8],-76.285149,804.851013,2968.478027
frame[157]User[0]Bone[9],-450.495819,219.740265,2884.083008
frame[157]User[0]Bone[10],-473.308228,-231.870056,2898.626709
frame[157]User[0]Bone[11],-460.721863,-618.582336,2894.389160
frame[157]User[0]Bone[12],-242.500671,220.669525,2902.671387
frame[157]User[0]Bone[13],-261.872681,-230.744720,2927.783447
frame[157]User[0]Bone[14],-258.275818,-614.641663,2909.967773
frame[158]User[0]Bone[0],-353.649261,449.356689,2913.977295
frame[158]User[0]Bone[1],-355.795532,674.468872,2936.624023
frame[158]User[0]Bone[2],-357.706512,890.825256,2957.153809
frame[158]User[0]Bone[3],-515.351990,674.268677,2923.582275
frame[158]User[0]Bone[4],-641.705322,446.782440,2855.269775
frame[158]User[0]Bone[5],-688.694824,772.551514,2837.648438
frame[158]User[0]Bone[6],-196.239105,674.669128,2949.665771
frame[158]User[0]Bone[7],-43.624531,477.017731,2916.959473
frame[158]User[0]Bone[8],-79.638802,801.728821,2964.786377
frame[158]User[0]Bone[9],-457.144440,223.495682,2884.510254
frame[158]User[0]Bone[10],-469.401978,-228.558197,2895.519775
frame[158]User[0]Bone[11],-459.971069,-617.346130,2893.622070
frame[158]User[0]Bone[12],-249.032272,222.776443,2901.925049
frame[158]User[0]Bone[13],-262.694458,-228.647430,2929.950684
frame[158]User[0]Bone[14],-259.177521,-612.682373,2910.298096
frame[159]User[0]Bone[0],-355.083679,451.590668,2912.716309
frame[159]User[0]Bone[1],-356.535034,676.641663,2936.104492
frame[159]User[0]Bone[2],-357.313202,892.620972,2958.255127
frame[159]User[0]Bone[3],-515.994324,677.096985,2921.906738
frame[159]User[0]Bone[4],-641.278748,443.549316,2860.413574
frame[159]User[0]Bone[5],-683.308228,769.813171,2844.279297
frame[159]User[0]Bone[6],-197.075760,676.186340,2950.302246
frame[159]User[0]Bone[7],-47.755970,475.647980,2921.453857
frame[159]User[0]Bone[8],-82.282036,798.870728,2964.700439
frame[159]User[0]Bone[9],-455.583344,224.113953,2882.823242
frame[159]User[0]Bone[10],-468.875092,-227.987061,2894.838867
frame[159]User[0]Bone[11],-460.848419,-615.593384,2893.361328
frame[159]User[0]Bone[12],-247.422562,224.375259,2899.837891
frame[159]User[0]Bone[13],-264.672577,-226.977997,2927.290527
frame[159]User[0]Bone[14],-260.206604,-614.527588,2913.772949
frame[160]User[0]Bone[0],-354.840271,450.492676,2914.495850
frame[160]User[0]Bone[1],-355.145447,675.509033,2938.290039
frame[160]User[0]Bone[2],-355.085846,891.494690,2960.805908
frame[160]User[0]Bone[3],-514.167175,677.206116,2920.286133
frame[160]User[0]Bone[4],-641.061157,442.463409,2860.350098
frame[160]User[0]Bone[5],-682.561829,767.648926,2835.813965
frame[160]User[0]Bone[6],-196.123734,673.812012,2956.293945
frame[160]User[0]Bone[7],-51.459766,472.904175,2923.610596
frame[160]User[0]Bone[8],-78.395111,798.720825,2964.136719
frame[160]User[0]Bone[9],-457.649323,226.836761,2880.066895
frame[160]User[0]Bone[10],-467.920319,-225.319916,2894.200928
frame[160]User[0]Bone[11],-460.528534,-610.355896,2895.775146
frame[160]User[0]Bone[12],-249.615326,226.242798,2898.589600
frame[160]User[0]Bone[13],-263.176361,-225.259735,2925.787354
frame[160]User[0]Bone[14],-260.614410,-611.231750,2913.296875
frame[161]User[0]Bone[0],-352.988770,444.672119,2914.884277
frame[161]User[0]Bone[1],-353.943451,670.162048,2932.720703
frame[161]User[0]Bone[2],-354.407227,887.320862,2948.081299
frame[161]User[0]Bone[3],-513.127808,670.853577,2915.945557
frame[161]User[0]Bone[4],-641.284729,443.251831,2860.040039
frame[161]User[0]Bone[5],-685.051636,767.950623,2833.874023
frame[161]User[0]Bone[6],-194.759109,669.470520,2949.496094
frame[161]User[0]Bone[7],-50.974655,473.768372,2921.605957
frame[161]User[0]Bone[8],-79.542145,797.210754,2965.248047
frame[161]User[0]Bone[9],-458.266663,226.583313,2878.957520
frame[161]User[0]Bone[10],-470.141327,-225.467300,2895.734863
frame[161]User[0]Bone[11],-460.662384,-612.292236,2895.915039
frame[161]User[0]Bone[12],-250.803497,224.369324,2902.445801
frame[161]User[0]Bone[13],-263.964111,-227.164780,2929.630615
frame[161]User[0]Bone[14],-260.292938,-609.931335,2911.659912
frame[162]User[0]Bone[0],-351.911621,451.218170,2916.099121
frame[162]User[0]Bone[1],-355.372894,676.596130,2935.298096
frame[162]User[0]Bone[2],-358.181213,893.884277,2953.718994
frame[162]User[0]Bone[3],-514.302551,675.808594,2916.299561
frame[162]User[0]Bone[4],-641.124084,443.130585,2860.812988
frame[162]User[0]Bone[5],-685.146545,768.409424,2844.102539
frame[162]User[0]Bone[6],-196.443253,677.383728,2954.296631
frame[162]User[0]Bone[7],-46.498749,473.641296,2920.547119
frame[162]User[0]Bone[8],-75.692917,799.969971,2968.979248
frame[162]User[0]Bone[9],-455.871704,219.633270,2886.104980
frame[162]User[0]Bone[10],-470.137146,-232.519775,2894.227295
frame[162]User[0]Bone[11],-459.759796,-615.530945,2894.998779
frame[162]User[0]Bone[12],-248.196396,218.731094,2907.990234
frame[162]User[0]Bone[13],-262.462555,-233.145737,2925.881104
frame[162]User[0]Bone[14],-258.926086,-616.098816,2910.607178
frame[163]User[0]Bone[0],-354.544281,447.952789,2916.141602
frame[163]User[0]Bone[1],-355.686920,673.224121,2936.951172
frame[163]User[0]Bone[2],-356.680573,890.087891,2956.537842
frame[163]User[0]Bone[3],-514.865051,673.970276,2920.185059
frame[163]User[0]Bone[4],-635.956421,440.756744,2862.098877
frame[163]User[0]Bone[5],-680.245483,765.344360,2844.181152
frame[163]User[0]Bone[6],-196.508835,672.477966,2953.717529
frame[163]User[0]Bone[7],-48.432575,475.788940,2919.119873
frame[163]User[0]Bone[8],-79.590256,799.324890,2967.482666
frame[163]User[0]Bone[9],-452.121857,225.326447,2884.507080
frame[163]User[0]Bone[10],-472.987274,-226.353775,2899.411133
frame[163]User[0]Bone[11],-460.634491,-614.048523,2892.849854
frame[163]User[0]Bone[12],-244.778824,226.353897,2909.292969
frame[163]User[0]Bone[13],-263.316681,-225.462296,2925.473145
frame[163]User[0]Bone[14],-260.230927,-614.599548,2907.335205
frame[164]User[0]Bone[0],-354.294281,447.467316,2916.020020
frame[164]User[0]Bone[1],-356.654694,672.646423,2937.895264
frame[164]User[0]Bone[2],-358.616882,889.516357,2958.447266
frame[164]User[0]Bone[3],-515.680786,672.765625,2919.612549
frame[164]User[0]Bone[4],-634.763123,442.769592,2860.663086
frame[164]User[0]Bone[5],-684.491943,767.724854,2842.074219
frame[164]User[0]Bone[6],-197.628555,672.527161,2956.177734
frame[164]User[0]Bone[7],-44.981571,474.691925,2917.549316
frame[164]User[0]Bone[8],-80.238869,798.839600,2967.127686
frame[164]User[0]Bone[9],-457.235199,223.168152,2884.395264
frame[164]User[0]Bone[10],-469.549042,-228.916748,2895.444092
frame[164]User[0]Bone[11],-461.654053,-616.710327,2896.223633
frame[164]User[0]Bone[12],-249.568039,222.194733,2906.269043
frame[164]User[0]Bone[13],-262.408875,-229.658615,2926.155762
frame[164]User[0]Bone[14],-259.817688,-615.699646,2908.755371
frame[165]User[0]Bone[0],-353.219696,436.429474,2915.442871
frame[165]User[0]Bone[1],-355.222565,662.019470,2931.950195
frame[165]User[0]Bone[2],-356.698090,879.145752,2946.401855
frame[165]User[0]Bone[3],-513.866333,662.099854,2910.699219
frame[165]User[0]Bone[4],-636.406006,442.553772,2860.510742
frame[165]User[0]Bone[5],-684.924866,768.549316,2848.332275
frame[165]User[0]Bone[6],-196.578827,661.939026,2953.201416
frame[165]User[0]Bone[7],-43.160305,475.244202,2921.313477
frame[165]User[0]Bone[8],-81.639473,797.664368,2963.993896
frame[165]User[0]Bone[9],-455.668335,222.365967,2882.218994
frame[165]User[0]Bone[10],-469.875183,-229.723267,2894.164307
frame[165]User[0]Bone[11],-460.316345,-612.947144,2897.998291
frame[165]User[0]Bone[12],-248.199448,222.210434,2906.070801
frame[165]User[0]Bone[13],-262.002014,-229.623428,2926.720947
frame[165]User[0]Bone[14],-260.127289,-615.780029,2909.530273
frame[166]User[0]Bone[0],-351.922577,436.512390,2912.559814
frame[166]User[0]Bone[1],-354.714081,661.750916,2933.224854
frame[166]User[0]Bone[2],-356.453583,878.654785,2952.879150
frame[166]User[0]Bone[3],-512.716370,662.166626,2907.849121
frame[166]User[0]Bone[4],-640.573303,441.907288,2859.089111
frame[166]User[0]Bone[5],-685.536194,770.141663,2844.763428
frame[166]User[0]Bone[6],-196.711838,661.335205,2958.600830
frame[166]User[0]Bone[7],-44.256424,473.066010,2921.426758
frame[166]User[0]Bone[8],-82.160133,796.093506,2960.999756
